idfactoid,idimplantation,usual_name,caracteristique,caracNew,modAgreg,modalite,fklinked_implantation,linked_implantation_name,date_start_min,date_start_max,date_stop_min,date_stop_max,lat,lng,location_granularity,Diocese,date_startC,date_stopC,DureeFact
4057,464,Saint-Laurent-du-Lac,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1789,1789,45.034162,6.032677,approximative,Grenoble,1789,1789,0
4058,465,Saint-Nazaire,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,45.259233,5.851455,approximative,Grenoble,1791,1791,0
4059,469,Saint-Laurent-L'abbaye,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1548,1548,1548,1548,47.3435931,2.9906687,precise,Auxerre,1548,1548,0
4060,161,La Chaux,Institutions - Événements,Événements,Disparition,Disparition - Disparition (causes non précisées),NA,NA,1660,1660,1660,1660,46.571182,4.985622,precise,Chalon,1660,1660,0
4061,161,La Chaux,Institutions - Événements,Événements,Disparition,Disparition - Changement de site,NA,NA,1453,1453,1453,1453,46.571182,4.985622,precise,Chalon,1453,1453,0
4062,472,"Chablis, Saint-Loup",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,47.816148,3.8000648,precise,Langres,1791,1791,0
4063,473,Le Temple d'Ayen,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.2372619,1.3268609,approximative,Limoges,1792,1792,0
4064,477,Belveyre,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.0605154,1.492192,approximative,Limoges,1792,1792,0
4066,480,Donzenac,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.23148,1.526674,commune,Limoges,1792,1792,0
4067,482,Hôpital Fondège,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.0718416,1.9394383,precise,Limoges,1792,1792,0
4068,606,"Bourbon-Lancy, Amanzy",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1792,1792,46.620804,3.768403,approximative,Autun,1789,1792,3
4069,109,Saint-Julien-sur-Dheune,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1656,1656,1659,1659,46.772716,4.547775,approximative,Autun,1656,1659,3
4070,508,Belfays,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1389,1389,1389,1389,47.9966494,5.530468,precise,Langres,1389,1389,0
4071,492,Morimond,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1790,1790,1790,1790,48.0568343,5.6732364,precise,Langres,1790,1790,0
4072,518,Sexfontaines,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1779,1779,1779,1779,48.2010914,5.0378064,precise,Langres,1779,1779,0
4073,494,Beaulieu 2,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1792,1792,47.8256391,5.5689126,precise,Langres,1789,1792,3
4074,114,"Autun, Saint-Symphorien",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.946461,4.310907,approximative,Autun,1792,1792,0
4075,1291,"Chalon-sur-Saône, Saint-Pierre 1",Institutions - Événements,Événements,Disparition,Disparition - Changement de site,NA,NA,1573,1573,1580,1580,46.7870026,4.8522057,precise,Chalon,1573,1580,7
4076,84,Blaudeix,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.2298283,2.084063,precise,Limoges,1792,1792,0
4077,1066,Mureau (1),Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1244,1244,1244,1244,48.364348,5.589848,approximative,Toul,1244,1244,0
4078,580,Saint-Benoît-sur-Loire (Fleury),Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,47.8094988,2.3058039,precise,Orléans,1791,1791,0
4079,580,Saint-Benoît-sur-Loire (Fleury),Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1627,1627,1627,1627,47.8094988,2.3058039,precise,Orléans,1627,1627,0
4080,541,"Flavigny, Saint-Pierre",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,47.5113027,4.5303427,precise,Autun,1792,1792,0
4081,541,"Flavigny, Saint-Pierre",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1644,1644,1644,1644,47.5113027,4.5303427,precise,Autun,1644,1644,0
4082,182,Andlau,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1791,1791,1791,1791,48.3878421,7.415482,precise,Strasbourg,1791,1791,0
4083,580,Saint-Benoît-sur-Loire (Fleury),Institutions - Événements,Événements,Réforme,Réforme,NA,NA,936,936,938,938,47.8094988,2.3058039,precise,Orléans,936,938,2
4084,545,Mesvres,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1735,1735,1790,1790,46.8602626,4.2417492,precise,Autun,1735,1790,55
4085,547,Molosmes 2,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1790,1790,1790,1790,47.8689256,4.0619716,precise,Langres,1790,1790,0
4086,546,Molosmes 1,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,992,992,995,995,47.902753,4.022832,commune,Langres,992,995,3
4087,547,Molosmes 2,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1667,1667,1667,1667,47.8689256,4.0619716,precise,Langres,1667,1667,0
4088,455,Notre-Dame de la Platière,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1774,1774,1774,1774,45.7661399,4.8316229,precise,Lyon,1774,1774,0
4089,570,Pothières,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1793,1793,1793,1793,47.9229431,4.5208486,precise,Langres,1793,1793,0
4090,296,"Limoges, Saint-André",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1790,1790,1790,1790,45.83015,1.2686225,precise,Limoges,1790,1790,0
4091,570,Pothières,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1655,1655,1655,1655,47.9229431,4.5208486,precise,Langres,1655,1655,0
4092,206,Aureil,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1598,1598,1598,1598,45.8054179,1.3928675,precise,Limoges,1598,1598,0
4093,206,Aureil,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1599,1599,1599,1599,45.8054179,1.3928675,precise,Limoges,1599,1599,0
4094,207,Bost-las-Mongeas,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1621,1621,1621,1621,45.8016136,1.3891174,precise,Limoges,1621,1621,0
4095,574,Mouzon,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1790,1790,1790,1790,49.605458,5.0759695,precise,Reims,1790,1790,0
4096,574,Mouzon,Institutions - Événements,Événements,Disparition,Disparition - Destruction,NA,NA,882,882,882,882,49.605458,5.0759695,precise,Reims,882,882,0
4097,686,"Auxerre, commanderie",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1792,1792,47.7930399,3.5684111,precise,Auxerre,1791,1792,1
4098,22,Reigny 2,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,47.6461972,3.7282201,precise,Auxerre,1791,1791,0
4099,582,Prâlon,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1745,1745,1745,1745,47.310132,4.7749561,precise,Langres,1745,1745,0
4100,389,"Metz, Saint-Arnoul (1)",Institutions - Événements,Événements,Disparition,Disparition - Changement de site,NA,NA,1552,1552,1552,1552,49.1078532,6.1693416,precise,Metz,1552,1552,0
4101,571,"Tonnerre, Saint-Michel",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1666,1666,1667,1667,47.8513785,3.9764882,precise,Langres,1666,1667,1
4102,571,"Tonnerre, Saint-Michel",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,992,992,1000,1000,47.8513785,3.9764882,precise,Langres,992,1000,8
4103,389,"Metz, Saint-Arnoul (1)",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,996,996,997,997,49.1078532,6.1693416,precise,Metz,996,997,1
4104,389,"Metz, Saint-Arnoul (1)",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,942,942,942,942,49.1078532,6.1693416,precise,Metz,942,942,0
4105,190,Bèze,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1790,1790,1793,1793,47.4669792,5.2724017,precise,Langres,1790,1793,3
4106,587,"Metz, Saint-Arnoul (2)",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1794,1794,1794,1794,49.1184402,6.1712032,precise,Metz,1794,1794,0
4107,589,"Metz, Sainte-Glossinde",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,960,960,960,960,49.1128496,6.1734341,precise,Metz,960,960,0
4108,589,"Metz, Sainte-Glossinde",Institutions - Événements,Événements,Réforme,Réforme,NA,NA,830,830,830,830,49.1128496,6.1734341,precise,Metz,830,830,0
4109,604,Notre-Dame-du-Pré,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1793,1793,47.3660033,3.1112864,precise,Auxerre,1789,1793,4
4110,607,"Bourbon-Lancy, Saint-Nazaire",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1793,1793,46.623936,3.769062,precise,Autun,1789,1793,4
4111,801,"Cure, Saint-Martin de",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1790,1790,47.4168808,3.8117908,precise,Autun,1789,1790,1
4112,1037,Chaumousey,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,48.16,6.34,precise,Toul,1791,1791,0
4113,619,"Tournus, Saint-Philibert",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.5659653,4.9091822,precise,Chalon,1792,1792,0
4114,22,Reigny 2,Institutions - Événements,Événements,Refondation,Refondation,NA,NA,1134,1134,1134,1134,47.6461972,3.7282201,precise,Auxerre,1134,1134,0
4115,622,Temple de Mortessagne,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.8500186,1.5012468,precise,Limoges,1792,1792,0
4116,623,Les Isles 3,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1636,1636,1636,1636,47.7976313,3.5696523,precise,Auxerre,1636,1636,0
4117,629,Sète,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1247,1247,1247,1247,43.391801,3.646623,approximative,Agde,1247,1247,0
4118,650,Crest,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1280,1280,1280,1280,44.732878,5.021825,commune,Die,1280,1280,0
4119,654,Sant Feliu d'Amont,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1592,1592,1592,1592,42.675926,2.718256,commune,Elne,1592,1592,0
4120,655,Sant Pere de Castellnou,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1592,1592,1592,1592,42.619881,2.709123,commune,Elne,1592,1592,0
4121,656,Mévouillon,Institutions - Événements,Événements,Disparition,Disparition - Destruction,NA,NA,1619,1619,1619,1619,44.2379064,5.4823051,precise,Gap,1619,1619,0
4122,661,Notre-Dame de Caloin,Institutions - Événements,Événements,Disparition,Disparition - Changement de site,NA,NA,1522,1522,1522,1522,NA,NA,NA,Antibes/Grasse,1522,1522,0
4123,664,"Villemoison, commanderie",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,47.4094684,2.985237,precise,Auxerre,1792,1792,0
4124,665,"Saulce, commanderie",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,47.7230519,3.6190365,precise,Auxerre,1792,1792,0
4125,666,La Boisse,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1774,1774,1774,1774,45.8409534,5.0358622,precise,Lyon,1774,1774,0
4126,668,Notre-Dame de l'Île-sous-Quirieu,Institutions - Événements,Événements,Disparition,Disparition - Disparition (causes non précisées),NA,NA,1690,1690,1690,1690,45.8007703,5.4360558,precise,Lyon,1690,1690,0
4127,670,Caveirac,Institutions - Événements,Événements,Disparition,Disparition - Disparition (causes non précisées),NA,NA,1458,1458,1458,1458,43.6157907,4.0399687,precise,Maguelonne / Montpellier,1458,1458,0
4128,659,Entremont,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1777,1777,1777,1777,45.9562214,6.3863809,precise,Genève,1777,1777,0
4129,31,Paulhac,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.1189071,1.509183,precise,Limoges,1792,1792,0
4130,1110,Saint-Fraigne (Charroux),Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1762,1762,1762,1762,45.953982,-0.006772,precise,Angoulême,1762,1762,0
4131,677,Mons,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.1763206,1.4563945,approximative,Limoges,1792,1792,0
4132,680,Saint-Antoine-la-Chassagne,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.856512,2.2299682,precise,Limoges,1792,1792,0
4133,676,Peille,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1670,1670,1670,1670,43.8049795,7.4041354,precise,Nice,1670,1670,0
4134,474,Allassac,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.255872,1.469572,approximative,Limoges,1792,1792,0
4135,683,Bellechassagne,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.6444609,2.2265597,precise,Limoges,1792,1792,0
4136,687,Courteix,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.648664,2.3430079,precise,Limoges,1792,1792,0
4137,37,Sauvagnac,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1794,1794,1794,1794,46.0125373,1.4314379,precise,Limoges,1794,1794,0
4138,688,Saint-Merd-les-Oussines,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.6328457,2.0395574,precise,Limoges,1792,1792,0
4139,682,Aimargues,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1774,1774,1774,1774,43.6844408,4.2087873,precise,Nîmes,1774,1774,0
4140,684,Manduel,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1774,1774,1774,1774,43.8190458,4.4734531,precise,Nîmes,1774,1774,0
4141,610,"Arnay-le-Duc, Saint-Jacques",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,47.1355023,4.4850853,approximative,Autun,1792,1792,0
4142,678,Saint-Antoine-les-Plantades,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.1973472,1.5453839,precise,Limoges,1792,1792,0
4143,693,Clairvaux 2,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1791,1791,1791,1791,48.1465087,4.7869613,precise,Langres,1791,1791,0
4144,692,Bouras,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,47.2951198,3.2984078,precise,Auxerre,1791,1791,0
4145,690,Cheffois,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1777,1777,1777,1777,46.6681614,-0.7900835,precise,Poitiers,1777,1777,0
4146,1134,"Saint-Angel, Saint-Michel-des-Anges (Charroux)",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1793,1793,45.5027396,2.2340866,precise,Limoges,1791,1793,2
4147,694,Chamberaud,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.0499152,2.0454303,precise,Limoges,1792,1792,0
4148,691,"Charolles, Sainte-Marie-Madeleine",Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,46.432291,4.279942,precise,Autun,1791,1791,0
4149,697,Marcigny,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1791,1791,1791,1791,46.274537,4.041886,precise,Autun,1791,1791,0
4150,699,La Pouge,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.9815863,1.944974,precise,Limoges,1792,1792,0
4151,700,Sous-Parsat,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.0542678,1.9811597,precise,Limoges,1792,1792,0
4152,703,Charrières,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.8498251,1.7114092,precise,Limoges,1792,1792,0
4153,704,Gentioux,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.7848471,1.9936611,precise,Limoges,1792,1792,0
4154,697,Marcigny,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1504,1504,1504,1504,46.274537,4.041886,precise,Autun,1504,1504,0
4155,707,Notre-Dame de l'île-Soyons,Institutions - Événements,Événements,Disparition,Disparition - Destruction,NA,NA,1218,1218,1218,1218,NA,NA,NA,Valence,1218,1218,0
4156,709,Palluet,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.3040763,3.3046396,precise,Clermont,1792,1792,0
4157,712,Crabanat,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,45.7311883,2.1411551,precise,Limoges,1792,1792,0
4158,714,Bard-le-Régulier,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1789,1789,1792,1792,47.14452,4.315841,precise,Autun,1789,1792,3
4159,715,Lamaids,Institutions - Événements,Événements,Disparition,Disparition - Dissolution,NA,NA,1792,1792,1792,1792,46.3028423,2.4318353,precise,Bourges,1792,1792,0
4160,719,Peyraud,Institutions - Événements,Événements,Réforme,Réforme,NA,NA,1088,1088,1104,1104,45.3020793,4.7872439,precise,Viviers,1088,1104,16
4161,719,Peyraud,Institutions - Événements,Événements,Sécularisation,Sécularisation,NA,NA,1774,1774,1774,1774,45.3020793,4.7872439,precise,Viviers,1774,1774,0
